0,1,filename
-440.74216238180964,-420.35676257092274,73 - ABBA - Put On Your White Sombrero.m4a
-1728.8801720421714,-248.5616666563878,74 - ABBA - Reina Danzante.m4a
-852.2251175431599,-381.1645262418276,75 - ABBA - Rikky Rock'n'Roller.m4a
-1159.6587744921922,-341.4811164462966,76 - ABBA - Ring Ring.m4a
-1301.0574447828988,-327.03922527530347,77 - ABBA - Rock Me.m4a
-851.6498406998132,-397.58964917904126,78 - ABBA - Rock 'n Roll Band.m4a
-96.41051890783828,-487.85853655394305,79 - ABBA - Rubber Ball Man.m4a
-943.1531567168578,-366.5035449673636,80 - ABBA - S. O. S..m4a
513.1402578883825,-573.7728704028723,81 - ABBA - Should I Laugh Or Cry.m4a
840.5410959812021,-611.0437873339266,82 - ABBA - Sitting In The Palmtree.m4a
31.810517946679234,-494.92072476822307,83 - ABBA - Slipping Through My Fingers.m4a
-1661.9893874646418,-274.60299529578793,84 - ABBA - So Long.m4a
-766.5409190473911,-384.17133806208216,85 - ABBA - Soldiers.m4a
-943.1531567168578,-366.5035449673636,86 - ABBA - SOS.m4a
-886.281878835993,-388.49278802426545,87 - ABBA - Summer Night City.m4a
-580.835078049942,-390.98155138609275,88 - ABBA - Suzy-Hang-Around.m4a
-1615.9754261170212,-276.46483386862184,89 - ABBA - Take A Chance.m4a
-1615.9754261170212,-276.46483386862184,90 - ABBA - Take A Chance On Me.m4a
1704.079606240267,-740.4048964807896,91 - ABBA - Thank You For The Music.m4a
668.0268871641547,-598.087365226304,92 - ABBA - That's Me.m4a
1983.0471528801652,-768.0899144711011,93 - ABBA - The Day Before You Came.m4a
-119.18301408846553,-479.7088099430317,94 - ABBA - The King Has Lost His Crown.m4a
1835.9333390743273,-745.5691806336514,95 - ABBA - The Name Of The Game.m4a
-640.6587375753953,-424.4858230392083,96 - ABBA - The Piper.m4a
-44.13479878469836,-488.9317934808767,97 - ABBA - The Visitors.m4a
148.78789371121582,-525.4390095124203,98 - ABBA - The Way Old Friends Do.m4a
-437.2104241763792,-454.7972390524549,99 - ABBA - The Winner Takes It All.m4a
-1134.4348841700012,-349.7341313964045,100 - ABBA - Tiger.m4a
99.5511032283852,-545.7792848762691,101 - ABBA - Tropical Loveland.m4a
-131.19240694215242,-473.60950924951595,102 - ABBA - Two For The Price Of One.m4a
1842.6202748206338,-747.6777513598772,103 - ABBA - Under Attack.m4a
874.7300945281935,-623.9524440308128,104 - ABBA - Voulez Vous.m4a
-507.750397933281,-413.28429100383465,105 - ABBA - Watch Out.m4a
-1465.9646956999436,-275.5824744674419,106 - ABBA - Waterloo.m4a
1035.727219410164,-649.4729020259357,107 - ABBA - We Wish You A Merry Christmas.m4a
-336.9080028676824,-457.51324316225237,108 - ABBA - What About Livingstone.m4a
1213.9777524670299,-652.6479469268344,109 - ABBA - When All Is Said And Done.m4a
-1143.430450393202,-363.6019836654641,110 - ABBA - When I Kissed The Teacher.m4a
-1154.2775358613073,-342.07800222664406,111 - ABBA - Why Did It Have To Be Me?.m4a
324.00168751844575,-568.5431003203684,112 - ABBA - You Owe Me One.m4a
-1427.3153339313737,-318.42409222561486,"113 - Ace Of Base - Always Have, Always Will.m4a"
-1161.378491225291,-348.06081607621707,114 - Ace Of Base - Cecilia.m4a
-739.4783956864114,-384.36092808729035,115 - Ace Of Base - Don't Stop.m4a
178.6505688334808,-552.5008005641959,116 - Ace Of Base - Edge Of Heaven.m4a
-1309.3485049330768,-315.43374313113515,117 - Ace Of Base - Fashion Party.m4a
-630.2029136069716,-404.3306921692749,118 - Ace Of Base - Happy Nation.m4a
-1712.8800131327741,-281.9228591198815,119 - Ace Of Base - Hey Darling.m4a
1003.3414766647379,-658.1343626830025,120 - Ace Of Base - Life Is A Flower.m4a
-1251.8795861992037,-350.3573800104687,"121 - Ace Of Base - Mercy, Mercy.m4a"
-520.047793055077,-421.00715086736705,122 - Ace Of Base - Never Gonna Say I'm Sorry.m4a
-498.43755169739654,-413.5552512253105,123 - Ace Of Base - Perfect World.m4a
-1085.3115033711608,-337.8675109417106,124 - Ace Of Base - Who Am I.m4a
1146.8167316323784,-670.9582665589226,125 - Adam Sandler - Camp Granada.m4a
1833.1572614982642,-839.6531781315147,126 - Adam Sandler - Creepin' On The Mayor.m4a
2957.239653712782,-838.9779816269281,127 - Adam Sandler - Love Stinks.m4a
-1001.1652678266713,-361.08077055735833,128 - Adam Sandler - Mr. Bake-O.m4a
1484.6614339243488,-643.5739859546366,129 - Adam Sandler - Steve Polychronopolous.m4a
2077.098250020933,-728.2842245349005,130 - Adam Sandler - The Adventures Of The Cow.m4a
144.87751875129447,-566.29745351876,132 - Adam Sandler - Welcome My Son.m4a
75.6287217246228,-526.5500204429347,133 - Adele - All I Ask.m4a
119.14889387399934,-506.39321500388456,134 - Adele - Can't Let Go.m4a
2025.867323622454,-766.9951439660705,135 - Adele - Crazy For You.m4a
1842.0710207373706,-765.294931821789,136 - Adele - Daydreamer.m4a
-709.4518932957681,-420.3997541166916,138 - Adele - I Miss You.m4a
-263.1396193915026,-448.7715867718859,139 - Adele - Melt My Heart To Stone.m4a
282.6263522261444,-530.8857448750559,140 - Adele - Need You Know.m4a
4201.173968650645,-1078.2835869025628,141 - Adele - Now And Then.m4a
513.4280917539692,-545.3627192396012,142 - Adele - Someone Like You.m4a
4867.942071183642,-1125.5720705236536,143 - Adele - Think That I Get Told The Court.m4a
-542.9647125643571,371.1352678109955,144 - Adele - You'll Never See Me Again.m4a
-544.6125569289565,-439.8701837246296,145 - Aerosmith - All Your Love.m4a
563.4081151377588,-561.2766603903905,146 - Aerosmith - Bacon Biscuit Blues.m4a
-1811.559035771813,-245.93592301780853,147 - Aerosmith - Blind Man.m4a
-1142.6864548549086,-356.0766496250678,148 - Aerosmith - Draw The Line.m4a
-1231.7212834813315,-314.94292995971614,149 - Aerosmith - Eat The Rich.m4a
-1190.922466419328,-346.67069284452185,150 - Aerosmith - Falling In Love.m4a
-655.6535609436056,-409.3361913906248,152 - Aerosmith - Get It Up.m4a
-520.1468712287657,-414.23695079688787,153 - Aerosmith - I Ain't Got You.m4a
-1845.2896084036274,-238.3657009793331,154 - Aerosmith - I'm Ready.m4a
-1019.3717457324493,-349.5308091756126,155 - Aerosmith - Janie's Got A Gun.m4a
-1367.3971135404065,-309.27837476502,156 - Aerosmith - Lay It Down.m4a
-1622.916273154008,-284.03923820419425,157 - Aerosmith - Love In An Elevator.m4a
-1332.0359264336769,249.7595193470015,158 - Aerosmith - Love Me Like A Bird Dog.m4a
421.5516218788703,-567.665400978524,159 - Aerosmith - Love Me Two Times.m4a
-1552.80494779248,-296.05615254489584,160 - Aerosmith - Luv Lies.m4a
-1798.297775559719,-261.00359995446945,161 - Aerosmith - Magic Touch.m4a
-127.89531083613628,-486.09493283938946,162 - Aerosmith - Make It.m4a
4.675484022903425,-503.7100289140552,163 - Aerosmith - Mama Kin.m4a
521.5805797383346,-584.7447111080032,165 - Aerosmith - Mia.m4a
-429.09165111799996,-456.36809364958015,166 - Aerosmith - Milkcow Blues.m4a
-1901.83785928456,-240.37879908923986,167 - Aerosmith - Monkey On My Back.m4a
357.2474677216211,-586.8623629104666,169 - Aerosmith - Movin' Out.m4a
-811.5804341984441,-389.8434571031008,170 - Aerosmith - My Fist Your Face.m4a
-2224.851202405558,-191.93343977810488,171 - Aerosmith - My Girl.m4a
-464.80545103866547,-391.9800432434554,172 - Aerosmith - Never Loved A Girl.m4a
-649.8480754702422,-395.9328214835601,173 - Aerosmith - No More No More.m4a
-1680.8060291442907,-275.5456671071859,174 - Aerosmith - No Surprize.m4a
-333.7312861610911,-460.20922337894467,175 - Aerosmith - Nobody's Fault.m4a
-500.1874705461026,-459.61320787087806,176 - Aerosmith - Oasis In The Night.m4a
260.9655491645916,-549.7199465307164,177 - Aerosmith - On The Road Again.m4a
-549.4400248875495,369.87546278875686,178 - Aerosmith - Once Is Enough.m4a
-1740.7575982772423,-259.15838771916583,180 - Aerosmith - Outta Your Head.m4a
-478.83782656558225,-443.8326936747305,181 - Aerosmith - Pandora's Box.m4a
-1567.7355017498537,-277.28272803033747,182 - Aerosmith - Permanent Vacation.m4a
-136.56675729874067,-475.12809793184755,183 - Aerosmith - Pink.m4a
4184.158399388924,-1049.8356716074356,184 - Aerosmith - Prelude To Joanie.m4a
-592.6831524230055,-445.1794002807318,185 - Aerosmith - Push Comes To Shove.m4a
-849.9741196361055,-377.0436210691668,187 - Aerosmith - Rats In The Cellar.m4a
-1617.5483331571054,-269.9623784523975,189 - Aerosmith - Red House.m4a
-597.7303535940688,-419.4821159067955,190 - Aerosmith - Remember.m4a
-1060.288089373286,-336.1758089431356,191 - Aerosmith - Road Runner.m4a
-1089.6956426361976,-351.47892480537564,192 - Aerosmith - Rocket 88.m4a
-420.45056113079573,389.78434453366856,193 - Aerosmith - Rockin' Pneumonia And The Boogie Woogie Flu.m4a
-446.26572398567185,-428.55579934902244,194 - Aerosmith - Round And Round.m4a
-619.5171654821254,-465.49155519974295,195 - Aerosmith - Same Old Song And Dance.m4a
188.97610621928513,483.39649506738243,196 - Aerosmith - Scream In Pain.m4a
-344.3506255948774,-444.1981218873415,197 - Aerosmith - Seasons Of Wither.m4a
-698.9492315413613,-387.1467659757247,198 - Aerosmith - Sedona Sunrise.m4a
-2342.746589114973,-164.6226359308608,"199 - Aerosmith - Shame, Shame, Shame.m4a"
-445.41958161092396,-445.31903241542176,200 - Aerosmith - She's On Fire.m4a
-2088.3224200936693,-220.9724870368906,201 - Aerosmith - Shut Up And Dance.m4a
-1005.6249913624008,-352.93343038928,202 - Aerosmith - Sick As A Dog.m4a
-1340.6038763613203,-314.8687296412324,203 - Aerosmith - Sight For Sore Eyes.m4a
6.497621158433095,-475.8756778515915,204 - Aerosmith - Somebody.m4a
-1716.5483943110667,-254.64997543381654,206 - Aerosmith - Something's Gotta Give.m4a
-400.16466686602377,-450.056111529365,207 - Aerosmith - Spaced.m4a
-1663.6357249607124,-278.0028146520642,208 - Aerosmith - Spiderman Theme.m4a
-1349.0101075420696,-328.2721944316311,209 - Aerosmith - St. John.m4a
-1097.1760454934663,-330.15927308737946,210 - Aerosmith - Stop Messin' Around.m4a
-1747.0138468273608,-254.46399313516602,211 - Aerosmith - Sunny Side Of Love.m4a
-1093.6516171703106,-360.10795907349524,212 - Aerosmith - Sunshine.m4a
71.49747207537098,-512.0625320072962,213 - Aerosmith - Sweet Emotion.m4a
-794.4418183347742,-394.4127106089182,214 - Aerosmith - Take It Easy.m4a
-1148.9957617670948,-329.7815888452588,215 - Aerosmith - Taste Of India.m4a
-1374.1911173894064,-284.3576922510729,216 - Aerosmith - Temperature.m4a
-1579.9125428225964,-262.3215009048989,217 - Aerosmith - The Farm.m4a
-1875.979484863649,-241.42041134128414,218 - Aerosmith - The Grind.m4a
-1550.1885258933605,-291.0385054012335,219 - Aerosmith - The Hand That Feeds.m4a
-705.9170273189396,-418.18479088873914,220 - Aerosmith - The Hop.m4a
-1374.7001085156078,-292.6270116973921,221 - Aerosmith - The Other Side.m4a
-546.4886044163218,-429.8327276244636,222 - Aerosmith - The Reason A Dog.m4a
-1550.3799568569116,-294.6316693498401,223 - Aerosmith - Think About It.m4a
2836.164849100858,-876.1900017309114,224 - Aerosmith - This Little Light Of Mine.m4a
-1516.2898971741686,-301.9687152335007,225 - Aerosmith - Three Mile Smile.m4a
-1041.8167077587325,-356.94867588723065,226 - Aerosmith - Title Fly Away From Here.m4a
-934.8860895131652,-379.59545574901773,227 - Aerosmith - Toys In The Attic.m4a
-372.30173153309465,-459.47968711478006,228 - Aerosmith - Train Kept A Rollin'.m4a
-2045.7773179443138,-231.07582442153156,229 - Aerosmith - Trip Hoppin'.m4a
-313.8526148128171,-474.4045048521953,230 - Aerosmith - Uncle Salty.m4a
-2076.792325864037,-197.7796720969476,231 - Aerosmith - Under My Skin.m4a
-1246.0575135388117,-310.03433846456915,232 - Aerosmith - Voodoo Medicine Man.m4a
-1928.2825994845023,-238.88083519777342,233 - Aerosmith - Walk On Down.m4a
-1374.7050495534313,-316.96679209200187,234 - Aerosmith - Walk On Water.m4a
-53.2551396677853,-478.65093728637993,235 - Air Supply - A Little Bit More.m4a
633.5396320680574,-581.1931485242002,236 - Air Supply - A Place Where We Belong.m4a
-282.9175178101475,-475.2474743200044,237 - Air Supply - After All.m4a
1586.2731554434633,-700.4031013065761,238 - Air Supply - Ain't It A Shame.m4a
820.2100590977338,-609.4770945343556,239 - Air Supply - All By Myself.m4a
-493.42850859918093,-430.84086693016343,240 - Air Supply - All Out Of Love.m4a
-683.7804545881474,-415.8017950404418,241 - Air Supply - Alternate Ending.m4a
190.06543946182032,-526.8379768461176,242 - Air Supply - Always.m4a
657.8707457465299,-593.6559869862531,243 - Air Supply - American Hearts.m4a
-100.09318650548836,438.7081323667672,245 - Air Supply - Believer.m4a
1277.6715782841686,-675.8191235813337,246 - Air Supply - Big Cat.m4a
81.44197984610555,-523.0255158209596,247 - Air Supply - Black And Blue.m4a
-603.2539736621444,-417.86580756222617,248 - Air Supply - Body Glove.m4a
-58.20747181170614,-491.59231411506534,249 - Air Supply - Book Of Love.m4a
444.58693955778506,-556.5964860762579,250 - Air Supply - Bread And Blood.m4a
-565.9145830701622,-472.49643539763616,251 - Air Supply - Bring Out The Magic.m4a
-508.90193869188784,-419.4275989142138,252 - Air Supply - Can't Fight This Feeling.m4a
184.0626744572443,-530.4589990216089,253 - Air Supply - Come To Me.m4a
83.16616000028648,-511.48663400709376,254 - Air Supply - Come What May.m4a
-744.0859556520844,-370.5636215806042,255 - Air Supply - Crazy Love.m4a
36.1427486483611,-484.9018112004511,256 - Air Supply - Dancing With The Mountain.m4a
1044.6527304763051,-666.024090098004,257 - Air Supply - Daybreak.m4a
503.0887767735191,-575.8932116241896,258 - Air Supply - Do It Again.m4a
-153.08360312062362,-475.5595533245339,259 - Air Supply - Do What You Do.m4a
1731.584856252135,-743.6073122963005,260 - Air Supply - Does It Matter.m4a
1929.362048300871,-749.087573294297,261 - Air Supply - Don't Be Afraid.m4a
1202.0028897480486,-680.189776504175,262 - Air Supply - Don't Tell Me.m4a
-1130.9009172324888,-344.7916516054403,263 - Air Supply - Don't Turn Me Away.m4a
19.072459691850906,-514.1202629026739,264 - Air Supply - Don't Walk Away.m4a
1129.057192666823,-657.0872748092665,265 - Air Supply - Empty Pages.m4a
-296.2341786424888,-457.79108940602447,266 - Air Supply - End Of The Line.m4a
-447.4348557862319,-421.6976496419318,267 - Air Supply - Even The Nights Are Better.m4a
-473.0804812420854,-462.6007718490459,268 - Air Supply - Every Woman In The World.m4a
702.4288261108446,-596.8039937154174,269 - Air Supply - Evidence Of Love.m4a
1672.290934159846,-684.1944139035421,270 - Air Supply - Evil Woman.m4a
-444.27006772511766,-430.6758335342953,271 - Air Supply - Faith.m4a
564.5033663819551,-551.458596023023,272 - Air Supply - Hard To Forget Her.m4a
-76.99284269946081,-479.4808549380635,273 - Air Supply - Heart Of The Rose.m4a
1305.3984707908908,-677.4347085837775,274 - Air Supply - Here I Am.m4a
1153.3208215500701,-663.7678056246963,275 - Air Supply - Hope Springs Eternal.m4a
-1106.6427547372261,-342.26788751041,276 - Air Supply - I Can't Believe My Eyes.m4a
1067.3273432468575,-651.7458914610668,277 - Air Supply - I Can't Get Excited.m4a
443.9239231909414,-558.4238875931779,278 - Air Supply - I Can't Let Go.m4a
-483.394974199098,-436.10010284550816,279 - Air Supply - I Come Alive (Date With An Angel).m4a
1743.6730017180269,-755.1457582678423,280 - Air Supply - I Don't Believe You.m4a
653.2450596674905,-615.5637284476504,281 - Air Supply - I Don't Want To Lose You.m4a
868.7060731194099,-614.1200259075944,282 - Air Supply - I Just Like The Feeling.m4a
602.124741041263,-578.3363560735706,283 - Air Supply - I Know You Better Than You Think.m4a
788.1928750949558,-611.1222153296194,284 - Air Supply - I Remember Love.m4a
-74.68054417853881,-496.26628139624665,285 - Air Supply - I Wanna Hold You Tonight.m4a
1491.140823079343,-718.6684857555131,286 - Air Supply - I Want To Give It All.m4a
420.5809227447829,-565.4505739284537,287 - Air Supply - I Want You.m4a
-372.5776508717945,-434.4084921894012,288 - Air Supply - If You Love Me.m4a
1851.21016738335,-756.3478526648589,289 - Air Supply - I'll Be Thinking Of You.m4a
1432.5739770121736,-719.2030825275225,290 - Air Supply - I'll Find You.m4a
552.540405175727,-576.8411348288524,291 - Air Supply - I'll Never Get Enough Of You.m4a
3227.8365747078083,-931.8584193672746,292 - Air Supply - I'm Alive.m4a
770.2534925362198,-606.1960937399276,293 - Air Supply - It's Automatic.m4a
3350.073003154917,-966.9120323917614,295 - Air Supply - It's Not Easy.m4a
253.31631840197164,-514.0751576138374,296 - Air Supply - It's Not Too Late.m4a
548.3758084848317,-575.617170366838,297 - Air Supply - I've Got Your Love.m4a
1048.249212960708,-675.3217237006594,298 - Air Supply - Just Another Woman.m4a
-200.49378297851806,-478.5898300306753,299 - Air Supply - Just As I Am.m4a
1017.0909817842089,-647.5844970363872,300 - Air Supply - Just Between The Lines.m4a
-1351.965778087942,-298.0571592373308,301 - Air Supply - Late Again.m4a
2201.188007821532,-794.6116366354973,302 - Air Supply - Love Comes To Me.m4a
-67.6948481911429,-521.074703988558,303 - Air Supply - Love Conquers Time.m4a
287.46326004800244,-543.9976096677775,304 - Air Supply - Love Is All.m4a
197.23154161629319,-533.4166674337523,305 - Air Supply - Love Is The Arrow.m4a
179.09802112510175,-520.3919235600187,306 - Air Supply - Make It Right.m4a
1300.15258149096,-670.2373457751254,307 - Air Supply - Making Love Out Of Nothing At All.m4a
888.2198072246234,-637.8966627415,309 - Air Supply - More Than Natural.m4a
1372.1898224683498,-689.799659945583,310 - Air Supply - Mother Said.m4a
2867.22982572046,-923.6330674380067,311 - Air Supply - My Best Friend.m4a
654.5026369032137,-589.6903555550592,312 - Air Supply - My Hearts With You.m4a
852.0819111934193,-636.6539400776131,313 - Air Supply - Never Fade Away.m4a
411.15792270829417,517.4144017726289,315 - Air Supply - Nothing's Gonna Change My Love For You.m4a
646.3745340471279,-595.9585867819561,316 - Air Supply - Now And Forever.m4a
1967.4611804188323,-772.3955549060302,317 - Air Supply - O Come All Ye Faithful.m4a
1319.7015590076455,-673.5066642315364,318 - Air Supply - Old Habits Die Hard.m4a
-309.80891223334845,-455.48567236163484,319 - Air Supply - One Step Closer.m4a
748.231364581303,-554.493120654366,320 - Air Supply - Only One Forever.m4a
-578.6507904165999,-418.47828536692407,321 - Air Supply - Peaches And Cream.m4a
1609.6811950999556,-720.604050640936,322 - Air Supply - Ready For You.m4a
824.2618888553234,-609.8841117876456,323 - Air Supply - Secret Agent.m4a
-669.3576474085102,-406.61851181265587,324 - Air Supply - Shadow Of The Sun.m4a
1388.178780823257,-684.6711923854198,325 - Air Supply - She Never Heard Me Call.m4a
-311.3019918421681,-435.60648442115064,326 - Air Supply - Sleigh Ride.m4a
541.914755011933,-575.4517193177786,327 - Air Supply - Someone.m4a
-625.6017398516298,-406.99281217547826,328 - Air Supply - Someone Who Believes In You.m4a
448.4194776500322,-594.7904169830497,329 - Air Supply - Speaking Of Love.m4a
-173.33460579092514,-470.4276510201814,330 - Air Supply - Spirit Of Love.m4a
949.9107733712167,-596.5939160323771,331 - Air Supply - Stars In Your Eyes.m4a
377.87047958853753,-564.1782181540358,332 - Air Supply - Stop The Tears.m4a
1678.4093547270943,-753.7373337653884,333 - Air Supply - Strangers In Love.m4a
-677.0456799698751,350.32123194724534,334 - Air Supply - Strong Strong Wind.m4a
150.98663670086646,-546.5080362203929,335 - Air Supply - Stronger Than The Night.m4a
1070.7107801027123,-669.2438103382594,336 - Air Supply - Sunset.m4a
10.414076505136883,-501.2631573104719,337 - Air Supply - Swear To Your Heart.m4a
852.5566663865872,-605.2218645949093,339 - Air Supply - Taking The Chance.m4a
823.1917907156914,-614.5890464840095,340 - Air Supply - The First Noel.m4a
396.28122680636636,-570.1310781399757,341 - Air Supply - Tonite.m4a
397.4597516191164,-586.4813749241604,342 - Air Supply - Too Sentimental.m4a
518.2459885966746,-571.2993893351498,343 - Air Supply - Total Eclipse Of The Heart.m4a
-614.7879880873909,-410.2657931967442,344 - Air Supply - We The People.m4a
-382.6248862045952,-466.39666819002025,345 - Air Supply - Winter Wonderland.m4a
1164.3569847376536,633.0922535765942,346 - Aiza Seguerra - Fool Til The End.m4a
-464.05428236582287,383.3104487275149,347 - Aiza Seguerra - Friend Of Mine.m4a
704.8337838982184,562.8856671242283,348 - Aiza Seguerra - Huwag Mong Iwan Ang Puso.m4a
1046.8173384346007,-610.8338880083459,349 - Aiza Seguerra - I See You Lord.m4a
913.8970777410144,-653.6957986861129,350 - Aiza Seguerra - If.m4a
300.68996603053716,500.554245460004,351 - Aiza Seguerra - If We Try.m4a
323.256648090354,-579.7092186420088,352 - Aiza Seguerra - Ikaw Ang Aking Mahal.m4a
758.2094232042799,-625.9800907826805,353 - Aiza Seguerra - Ikaw Na Ang Bahala: Panalangin.m4a
417.4346628789273,-545.8365531994159,354 - Aiza Seguerra - Laughter In The Rain.m4a
1038.620379851648,-644.6145835141875,355 - Aiza Seguerra - Open Arms.m4a
-611.1468518031417,-429.6238229997666,356 - Aiza Seguerra - Pakisabi Na Lang.m4a
-391.60000453256737,394.03177372975665,357 - Aiza Seguerra - Put A Little Love In Your Heart.m4a
1165.982514943611,633.4461227261621,358 - Aiza Seguerra - Sa Huli Ang Sikat.m4a
943.1553867267703,-619.4864523015125,359 - Aiza Seguerra - Sa Ugoy Ng Duyan.m4a
740.165861370148,-606.0483106099969,360 - Aiza Seguerra - Sorry.m4a
-126.14097434822051,-464.53605346811463,361 - Alabama - Calling All Angels.m4a
509.77342099967143,-558.7283713685334,362 - Alabama - Can't Keep A Good Man Down.m4a
2726.7874255949177,-840.2025419257551,363 - Alabama - Carolina Mountain Dew.m4a
1879.7269073475777,-757.6272007712513,364 - Alabama - Christmas In Dixie.m4a
-133.7668047013609,-481.2495989637082,365 - Alabama - Christmas In Your Arms.m4a
-182.50018179092817,426.2872213994684,366 - Alabama - Christmas Is Love.m4a
2677.7893868175797,-892.1935612536267,367 - Alabama - Christmas Shoes.m4a
1375.9490337738066,-683.8199557042333,368 - Alabama - Church In The Wildwood.m4a
